voter address, voting power, voted
ca1q5q0j7w59kxdrz0fnfjgtl8wxf2luhyrrrh4cnsz47n6tdm5qh6axq2scyx, 4078, false
ca1q5q0nqg7qs07uuvzm529g842txhuum07glv6f9kfyt6ykyhfyykj64mecn0, 3000, false
ca1q5q04l9xdxky2v09uxav6z3dvze6aummazqzzqk89e2rty2yvyx564fhts5, 63778, false
ca1q5q0c8s5hsy6kr7e9jvlhhqq65a2z5g34r5zdvrry23hlcylnvjrzknfhr0, 198, false
ca1q5q06022s9ady2tvkzx2sqj5uwhz3296qvj8g60pvutucupqdhjywdghdnk, 4120, false
ca1q5q0m2hjwpn69e0zsyv0cm2fdy22c3m0523ehc4fu5rvtnjmlxqlg2y5wss, 509, false
ca1q5q0743fljqwwm7kywyqy073fusc9eath3swnqc0munavrsvayd5za04ud9, 7509, false
ca1q5qsqq60xvehlrwza5vas0zdqjulqzaw60ctl947gdque0qag8ll5dlqr4h, 2948, true
ca1q5qsqegy5l25z3nlyjwfppmavh0uj8msg8sjvk6rp76lsvcel7aszhrqqw4, 60155, false
ca1q5qspxytam8mm5krw85s72028k3d2k0xh64gku46rj7fjnpxw6pk28k6gej, 7479, false
ca1q5qspw484hgzgcz2wj4rzaznq0yeuhujtrlrkssk8z2fdsgc8gwachvvxw2, 952, false
ca1q5qspnyavhxusj9j64q9vxdm7cq4vmt3p47txdqc5uwu3eyulftaggs4xjh, 13351, false
ca1q5qsrhtvp0gph5z366l4snnu0p09g6rhd23ttpsj62v2r39yyy456ulknxh, 53, false
ca1q5qsyfwusakezg5py3ctyv93ymqt64ku73fdv82ezwxa70n020uh58h47mv, 49, false
ca1q5qsycrqalnr4tyrhweslsqt4hzfeapdxuhu9k0zjur604grkjc2wun048s, 111866, false
ca1q5qsx35tqzsjnd7twarpdgcnlr2rzzaj6nxrhtddqc3g0uv8hfn3xvfuqfe, 10872, false
ca1q5qstpxsq703fv4euh79redl6afq4xngmwthylrnmqv7pn38j83xcv9vgy3, 28379, false
ca1q5qst0h6py0jvp5hpyynrzplct5s2kq65kdf4yxwrxry0ymcfzravprqnum, 4728, false
ca1q5qsvlcjqkn6m4aweftyvea30406q2jgg8w0vsln5kd0f96dy2ytceut3ym, 32849, false
ca1q5qsw4jkear26e05k2p6x8pd9xy6f64pyfcr3ly4xhclzxe82cg42gdvx02, 27, false
ca1q5qs5pch88x62rc86y2jnk3tl39zzgktv7r2g8me8s8pujhl56jjyhh0tq3, 5619, false
ca1q5qs5eytnzwmqv5uq4u88l25ncc8hxncqz3rzw5v5canuatx493ex3ewzzg, 3589, false
ca1q5qsck2yy86hksurljzdfnslpeya9cz5h5326vdyuzma4m4h6725ge88d80, 6370, false
ca1q5qslz9kqggf0fngr6vuyt45csfq99a2xc9u63hvse0m2t6e3yslx00t6xf, 228020, false
ca1q5q3q8z5pj4pw40kla4wqkjyc3peaq7ygh7zpv2kxhtld62pv2k6uhscgy4, 1090, false
ca1q5q3pnvyv2a6qgr2jths0wtlsf64fuctruewfwh72ukssha6ghj7qg93m97, 14823, false
ca1q5q3patx0vl987jzu6ykgt45z9m45zk8wx2uqx7uykaasr6up48e6h8na3y, 646, false
ca1q5q3zlthkx55utq22vnd4rkyez5xr5nrvss2thamzjsypl7yrlzyytayr7r, 2314, false
ca1q5q3xmh5yzaglk5sm8p0pd3tyrk9fr9k32fg2n90rdlr2p9z9cwwgngwqkp, 629, false
ca1q5q3fz4re74rrdumfrlrr8w0ppedflc0jrgr5tm32wcr97mq99g0srcnuve, 1336, false
ca1q5q32tws2kwm2erxnhapg8j67kq5feuqluu3xr4ggstrleqey7eugf7zsmf, 544, false
ca1q5q3vtjnlkedrzdl7z26dc6cdmdyhkqtjvzcazyqjvj9m8w0jgvt2njjz96, 1517, false
ca1q5q3wgwq8tahx9a4yfzd2yd0dneh7r4805atqfsmtn8y29tvmher5rqwvd8, 62851, true
ca1q5q34mwr225vcya5jentfuvuq8swad5gtd3jvg0uyqpu6783ukd3uxnrj98, 53078, false
ca1q5q3kc55khcdhuuwpgawtvnsun6dq7hhapgt0vuvj8q3mjqeq4q0qjymv7w, 40011, false
ca1q5q3ez0tut3ruaajtsy0rlssum5jn7n4u90y0f039zl4w54wgv4k68czdu6, 5433, false
ca1q5q3ejj8t74g846u2dxgrwws2alkzx9cw5xhsvu9ndt32vp4292mvs4667a, 5182, false
ca1q5q3e6c0zz24yxck3w5tv3ep5k2qh7af5lqvd5ckeqfa90ye4r8kykcaet2, 13093, false
ca1q5q36rqw6gl40lnyflnfu9ksd00e3hl8acp54aqvr3pkall9dwy5624qr6y, 53, false
ca1q5qjqxlkzpfhe8zzjc8pr3kyuhfsvdfu42q22qd0amk7e0xljr9ncg2n6je, 255, false
ca1q5qjy25pw5mmv28de0prx503fp2f7v2h9cheqcr6tkr9eslav42tg775xvt, 807110, true
ca1q5qjfdh5ww7l7zhnfxmcpr39pnxt457yrmtefj7vvfkw0drvnl2l2p3jnwu, 92720, true
ca1q5qjfefehcd9wskuuq296342y6uyjahf5gf3dpt46k9p7a6z2v0yv6sm894, 7678, false
ca1q5qj28mfet969dhnmmn5q08fk2d2ryap8swvgp0u9pk7vfuzz367j8nzhw5, 3557, false
ca1q5qjdrr98vc2xlyh52tj4cn22eht3cwu2vapendykqpuua0gxhxu2lmf03v, 13179, false
ca1q5qjd8ae799cagwssj5ym4havfnf5sftm7rfzkwjq9eddwlqafljvwgx05y, 4503, false
ca1q5qjdglf26hv8f787qdhe0cpvjklmwz2vf3hucwlyyadnackrf8hynw4088, 149095, false
ca1q5qjw84zplc08d9jp2086nns4nx8aa8y2jzzd3pv04uz0h33xz5uwulmkux, 15868, false
ca1q5qj0rernvr0q6g8dxv079ujqsnmvgm4cc5l6aqgev8jkxnsmtskqgxmmvm, 340, false
ca1q5qjn9s5latx0g6htvts83y74zhflc4h26f6u52udkqt308587ka58x455a, 5402, false
ca1q5qj5plpy6sysfhdzrr9lxsaznvhaynk0j99mx59na00xhpyxrta6lcd58v, 8840, false
ca1q5qjkyrnmc0zjvj9tcn5mxsjyhln247vpyh02rqha683nk9yzsnzwtv9d45, 3105, false
ca1q5qjhvppkgrwq97efp9l6d6hj54ydyhfryfjs06ylwq6yqj6tj5zuxgnrc7, 2642, false
ca1q5qjcf2njj9s65h0cz9c6m4ps7gv7e3u0esvna4dcja64v0m29r9gph2694, 1275, false
ca1q5qj6ar70gmzlvk34f5542sklul85d6zgy36er9segr38rtssjz9unk7gwn, 4772, false
ca1q5qjummsl2fc8l290qdtyuc0ugse4zn0nqcnfphz9dxpzcgfp70vv5tywpm, 2179, false
ca1q5qjar86q93y58nt89v4dufu78qz38q88f5zpwuk8gyu6m3dw5x75spd4ax, 186776, false
ca1q5qnqphw68j2j0hnycwmy9a293pnln8459q9xvdq2gwzs505488xxzw9dh5, 1533, false
ca1q5qnqujwtkl7ggk4zueg4zfr6mxwv8u7ww4tf7055e79ddqnr8nf2253x7t, 222, false
ca1q5qnr2qqhxvdctmsjjv8spzt05ua4njfq0090zpy8gh3sfl73uw7qv8lxd7, 537065, false
ca1q5qnruzp5wgff0m8u4u4e5w4zhjlqak06swhudk4zrnfz8s6gnq950mvvjy, 5079, false
ca1q5qnru6sdn0luxeu7chny3yknsndzf88st9e0zctqqdp6r3asjwd5m9sxj8, 233408, false
ca1q5qn9d8ayadmlkspx75pyglumwg29783u7c3gramzy4mt9v2gu7v7md3t6w, 8862, false
ca1q5qn9cznjs9xt6hwwmj8az7rye0h5qquel76ryzm2asrn9r07j56z3ak4ad, 7511, true
ca1q5qnxpw5s5d7zagktpkhdxzlpv979m3kwsew50jqgczy5uee4c9sgg3kzr4, 2212, false
ca1q5qn2hufv9q2s0queeq4zfkhdy0sdww4t4jahy6afezknuk3d02qxg4m7qk, 289, false
ca1q5qn3g5kxhylh3m9ed7hpk2qlj5kjhvss52addnd5jlg0afq4rmyyw8afau, 3196, false
ca1q5qn3w86c6aclr93tfpfus6nr4ne0l0e70jdjt0ydr3cmnp8ljpx7jf862f, 3122721, false
ca1q5qnjqxs75lce9qfrxel0v56xqjrkf92r0xu2s49gg3u6muptv2fsl7w257, 5451, false
ca1q5qnjzg3cvctqmm4739rzd4kx8qfy7pew34yf490kfrwrlt6l2nzcq22m66, 555, false
ca1q5qn6dgr0wvywm2sf7rumax2m2gp3ghumfzxu4hr748msqj7f5e3grecaz3, 3001, false
ca1q5qn64vckwecn6tzehc0thj076xg6tctfttrplhh3c7uprt0n4n2s6cslyx, 1492, false
ca1q5qnazal9ypfuf6xx4kxytma2rlrwdfm6hm3f3quzq56zznrr8mps2l8ryp, 3598, false
ca1q5qna0hlcdvtflyfsqtvf5t8c6mgepyqwqnh5qxywaaczwl63q24qg9gj0w, 694, false
ca1q5q5g8w03ggdwhhkndf72ky6c8as2yx0wk0gdk8d57s6fyhu7lzd6ma0eld, 3650, false
ca1q5q5g77k79dasyd709h4py0lavqcr0a05vgjywwppz4ktg75ddu4kcdzsur, 8435, true
ca1q5q5telp33x8uxzvjylq8ernysuwmejv5v07hlus2h2m5dlla0nyz4hdwdv, 2834, false
ca1q5q5dyumfnueupp46ed3c6hnm2mug0z7az90a4qdejp5wqawrheg2hylvm6, 844, false
ca1q5q5dnwthsw95mhzjuml60nl7najnv3umnwfh4h604r85xs8a0ff2vvylg4, 248951, false
ca1q5q5nnhvn5p0gm62ghe2nexe6c8xp76mkhcdn7aaxe82lg2wm0lj5yd6ea3, 4206, true
ca1q5q545jn9522jn2f5jh6d08njqwmv90l566ql36e5cj9adh6wyttwasfyzn, 32800, false
ca1q5q5cqdlkm3wz7323s9467f3unyfw24qh0zl5e93sqk4v0etyj8eger5emy, 1939538, false
ca1q5q5mt87s0zk58p2h6e4rkuhvhk7kxj66yfqhkt4sx28c35g5vk62e97hz7, 16402, false
ca1q5q5m7cakjez46jzf347nmlcynhpuac4064k0q3kxtfhc50gg56z5yms6fq, 89874, false
ca1q5q57qk5j7rv2snatge36uu0m2709kll2xf7cgj2xdygq2kp2lgzsdu77kq, 2310, false
ca1q5q4gtzxc0pcfdxmyym9m24nhw36cpqz3jejw5x0gnulvve77h65yakc3f5, 106, false
ca1q5q4tn7mu3uhe2adcktlkt9ueq53gdh6h6r6wg338gmhk4upctjk6xqxhja, 136, false
ca1q5q4dnqfweqmus3fnxuf09ylzx3ddx2tnepnp0wlmvr70p07j0syqp3k5t0, 189, false
ca1q5q4stmwp42x93vqawetafln7qssm3dl8syg7ne96x2pesn3309cq85xvct, 8388, false
ca1q5q4mr782m6qqfyu6rds4n5h7nhmmzjg7xfjl73w7qmmqtve7nphu2a5f4d, 584, false
ca1q5q4undc6rq6kk7rsrltw3kdrfndvte8j0n6nww4mam0tj4e5pzqv9ka4q5, 257, false
ca1q5q47vgeawpj450m6hufxwxmkktrmepfhyrep7uv6vxm5leep78t2085pqm, 95125, true
ca1q5q47cgtffuss2ggtdatjd3zhs8laars95nscey8hh553j3g6pg3qvem8ls, 3499, false
ca1q5qkpynpmkq824kzft4zlp5juug9cv0sem0z6cyvkj4zn5chpv6jg3cghzx, 4599, false
ca1q5qkpewjse7m0j5tkt9tlkpsze6nnhuttp2e60933ryxkce605eac582qu9, 1128, false
ca1q5qk90jqwlqz85sw47sgskvq2ntgw9uwfshhdpkpz8vzt8j58730z8ejcf8, 213943, false
ca1q5qkxyu0fpuxqrjzcur577unttxmgxfe0rd25ahl3wdzxgea4crwqhcp65j, 1633, false
ca1q5qkgkflwlpeeuc39p3rklnc0evxpgay5sxezkqp247v9qjf5cya5eta4zj, 165028, true
ca1q5qk2trl8kgqlpe5qt40xd7pr36auggya38nk6hmtaq2ezg4uf07keuk84k, 1156, false
ca1q5qktklx7yh8alsgewvn07l985ep4wjendf227csz4xntsza2uykw0r53qh, 3803, false
ca1q5qkwzf28eftj3dt05tur4yqfnamsf5vytjr5rpj5ez9yvkpvjp0gk2ag0m, 5369, false
ca1q5qk5rxujnhdv3f064gyqjmk9j7pp2wz3w37qym3sgss7ty662nx57szwsp, 2088, false
ca1q5qke9htmn35atrp036tlr5g83r5p89vhdt9yykhf3lp8qkejparwzzeh0d, 84, false
ca1q5qk6tx82d6pyj4nfqxdcwh6nng0qz9gzxmajssm82geezwvhn52zca8hgu, 16168, false
ca1q5qhpmx98090lexj2wp7pxz5qy6kafgpl259tsv6ujxrfcdfxzwagjg4m9z, 115, false
ca1q5qhz2t49eachu302l4krhjfcukwhqcujldl9xd66ynd3d7f8z3lwa0k66r, 2866, false
ca1q5qhy98xfwy84fahrqraexcakntjr825rnjwesxpxthhc2kz5h0u6q54gpx, 36, false
ca1q5qhyuj6me0l6zl0nq8vjss3egsr0axw5a33pjwmlqn27h89uquw7axmdm3, 1110, false
ca1q5qhxmulawr22jm2r52yzmxz3980txer4pudwt8pwj5na7txdl0pgcsmarj, 1553, false
ca1q5qhg470vjuscypc0jjc42zpgkwtytzw2fjus85ev5705zvjwcnx5ffaaex, 745, false
ca1q5qhfdxwgt9mva22qgjezy8erwtzdk3azvt0l0afknw92d7ae5fqufzjyzt, 2442, false
ca1q5qhthst04anhq99n0hlfmaa96fyg34x48lyhelq4skklp6etzk7vlmn637, 61897, false
ca1q5qh0xntm3cmvj9xjt93v07dvrl60vmalu5re0878an90rhu4wyc62dg5z2, 42435, false
ca1q5qh0m6mmtf8aa0q0mtmax0ne92kkcwkqs4zj8qcmkjpn6twavfw24sv0e6, 798, false
ca1q5qh3a5zazv5he2dh0n0th7j3rw9762t6sndtt3d43a2qvxgm5lekmucmu0, 24829, false
ca1q5qhk96j8788y8cth7zms8fkjtsj4l6f3y6guuesch8unzycthxmxktxvqh, 5994, false
ca1q5qhewdsqxlsurczhmle7s8n2tn9g5r75p2ajr0hrteaf630dfg6zs3jjp6, 5605, false
ca1q5qh6vafj6ea6r3y4ngdnuvcjg8jv79s7vlte5dzgrgqncagm2qnvhekd9a, 1421, false
ca1q5qh6hj5cxf4x8m0vl5a34l6p6py4yq8lzw5ke7226jx4cyjllv2275y2hg, 381377, false
ca1q5qhmqnrahdhygne3l4cntyxa2vzwp9z00c0njsv34fjm86tfcff2uanv45, 18329, false
ca1q5qhu68t54hxlfpmzke8uysyrgr504yll6m3ye46t32p507scrva7ul67lp, 96978, false
ca1q5qh7c2kpkx2npqxc8asr8tuvfd285d492zklw0a4klvweu2ns03ufxy4vh, 2217, false
ca1q5qcqypukwg8ykfdcfpvff7d0gduq5tjgk027kp0a63daf2nmtw4kwazntl, 11236, false
ca1q5qcyx7xynft553ne778hkqedfqg2evxc8rlgsv6q83favk5n5tx6yq086a, 6388, false
ca1q5qcy6cpdt5hawe39h4m2lqdj0479kh0j2dtsx8lj38hrztqyp7a6q3z2ew, 518, false
ca1q5qc2p456l5jksw9r2x2tf4u5g06f55lnlsmukdlpvufpm4yfxydg67u0uq, 1333, false
ca1q5qcdqh9c8zwyl2zu9uthtyhzv0g92zzuu3qjc4e68wgm8hxs5r55u4e46j, 625, false
ca1q5qcdanjc8g60wvj4vfzl43697qzdn6g4xlsd5fsvqtu8vzjyvnq545ahtk, 15065, false
ca1q5qcwxjnpch8z6yc3npuwtus393aeu3ukdf82cnfyy8jdz77ptn0v8d5hvf, 10097, false
ca1q5qcwwyletlrexztwust67u93pr8nqkl29jrcnv9fupdql9fwvh0x5fpyu3, 15466, false
ca1q5qcwjf9ygdcl4wwa05trgypgwxcnuzeqh8xddl9p3cvmnchg2cuy953cy9, 18790, true
ca1q5qcs3u0wty0al2k5yd5fy5qp5u9xtqadkq785jcvypm0nhtwnmqchez87g, 2150, false
ca1q5qcjzw23jgpc40atmp3zchxvgygp33rsye0047l6vum8ft0kxhy2num87y, 28994, false
ca1q5qcjn8xu0xhynkrwwz6xvjd80x9w0y5uj39ynkuexc355033tqjuevekvs, 967, false
ca1q5qckfkyua3p8962agpt26g6v87quej4kcftpggtc4gj5wpuqt3gxp5zyqk, 54, false
ca1q5qch3xnndn7t67jhk4t6fzth3u85t0fcf0fhd0mvweqhhunrscz5ezp6dq, 7220, false
ca1q5qch7mmqdzmyjskef74lcpqkac80u04rqg3php7sv6hn2srkysv7zctrlu, 2326, false
ca1q5qcc8279ytdquvkg4gkquyak0s5zh3yfu06hp8gsp22pwnry6uwwxr4zkw, 78440, true
ca1q5qcc49jf3gpmeqmk9ptudlqk0zdg7w9q4e27ysae5smej4f4cnyv3cmuer, 34835, false
ca1q5qcmq8dnnfksxd6k4mrgqhpqfyagr9unlyuuyjdepf7hx0p34e5yu95cf3, 2930, false
ca1q5qeqh7u2ws0l3eakfav0k3tgvapj3ageu2scacwy4y034pum92dkn5y2sp, 43, false
ca1q5qepdau6n2xp9gths5tz57jauyu3je2vv5qvyxrjfjjtw3ypsgukyqs5wt, 82, false
ca1q5qezsule7z5t76kkgtyq4sxx8w6vsfr2jrfsr8e0q00yxksmw5qud8e70u, 125057, false
ca1q5qez47sn9syy3se664uw49hmt68qalw6dh6zauf6k9cyqfc2357wugl3gr, 1382, false
ca1q5qer4vmwlq830cpzucacdf0jd6jmrwp5x7855k8l2ypzp6g6ln254myg6q, 474, false
ca1q5qeyxj570j0s62gc54f7vz6qutfhu9eqqj6t78yzu4hv57840hjclfgrh4, 1253, true
ca1q5qe9pradjvqf6m45gver8jfqr8qpsap06rcf47nc7xzzwztk6xas80xr3u, 31036, true
ca1q5qe9y4g0k4zu7gf8r4vnthw9r4am50fneck3xhw2pcq7nn3hxp76cjuxy5, 10241, false
ca1q5qex98rgfylwzzuw2gpnp7v267crxh4q2nphztv4rll0gxg36c3jhxzf3k, 58, false
ca1q5qetracd8sjq7z6x72svu9j5542yhy4dajhvyl0j6aqnlrdxhm4s4mzv9e, 160867, true
ca1q5qednq66eguz25ze4tknft3tpl03zpn8kfhd8luscpyf5fjh3pqcgqmylf, 695, false
ca1q5qews0xyeyydh63uymwfsg8usgnecvf66wtz26y2edsfrycdpf9gry2tlc, 2526, true
ca1q5qewc2jfmlnwsaszf5n26x6rtmgcq28x7qnn7smy79y73wl5z5kqtexjdp, 102383, false
ca1q5qes7s9xz5hy9p8ewzpva8zxwtareutxqmv0yjfszqueg8s2xvyspkgpsh, 1773, true
ca1q5qeh6zaeta3pnuellgk6f9su3yv904lqwhlr35vmva8gmaw0z8v5u6ly32, 1128, false
ca1q5qee8ewm8xqhwz94fvja7jlh2a5g9eq24z5w900uxcgettu6d7c5zr3c6p, 110316, true
ca1q5qe6hk6sef7tswm7yzl240q78chkc6vdk4ltq2kknd7wpc5cyv9ueklk29, 61, false
ca1q5q6qxvnakmd427qzkj5jkw4jnf3tdfg05fsyp0c8jkaemt80zp4y2h3jdw, 39116, false
ca1q5q6zcpdr4wmpx2gqcysz73h3s22qr0am82984wzexd09ny60zsyxvzcgva, 13520, false
ca1q5q6rp6j7u4lhxuf85s3svkpyta2pyqjjh2fc5gl7j2shkrtk704y679p2g, 1050, false
ca1q5q6rcmjtawy9eyztl3222d20ky2zf8yxwqf6y35s77ml8f3y9qfw0f3xle, 668, false
ca1q5q698hz00mex57mexqzjlwpvl29w2nkgkfg8aeerp6hpk9zmdq8238nnf9, 3104, false
ca1q5q6g0q7nj9rhvw6seytk8g37e0g4tvnk26amu4jkvwsfl4zw8nkvu6u0es, 52, false
ca1q5q6f088a7eshfg5nx74lh7d5xcd0dr22mkhcm7ujlvsn8mw6588v5hrjrr, 4559, false
ca1q5q6237eyz9n69ejzskenrud0ehfzh7kanlk5qdwyp0gae9hg03qgkxzdkl, 743, false
ca1q5q6vltcqmrdf4j5k2qt79qyf706yjvrmdcd8pa5hs8ajr268vdj760msn5, 44, false
ca1q5q6w987r4dusa7ht35kkacmn6nehz30ms537v9wgh4zlxwxaz4sglx3s0g, 763, false
ca1q5q65hs0t7plttnsp0u9kfsdfwrc8avryytjcme45v8fh5j4ls7qznnat40, 395, false
ca1q5q64ph848pyulwnpnrrnl5njqwj00jy2pkxztf9lhmjvtq0hsj0x7u9h88, 11974, true
ca1q5q64znwf4kz9nd88mp0hpejnka5wm7ft9tkrhjsmygzy3fz0z70xz2v3cq, 304, false
ca1q5q6u7kgnj2ccjrd6v3tuygaqw2zfu80v6zf5gnagu7nr3qgzalr2fuyc8w, 75454, true
ca1q5q6asyhgdg8lhknr6qpw8zee5x8zw3h9fd3ffza7xl9tdlvmspxznlw34f, 39348, false
ca1q5q677qzm63250xl2llf8gphpgtqp0n94ywys69p0z2kymxez99avzm8j9q, 5213, false
ca1q5q6lsap8yjxs4dn6ng5jdq4pwwj6wprl4s8dm9kd83rkcvlff3vwrutrew, 65, false
ca1q5qmr05wy6r6zf53jdj6zk0f886rd9j478hf3ypdaew06ehqcztt5fqc5cl, 39, false
ca1q5qm8gmky7utcs6dder8edvr7ph0cvjyd4wd956wq94dqnpt6syhy8tup7s, 2707, false
ca1q5qm87a42ldzqfqfl2jaxf82sdkap55nmret5yqmt8ytt98ugagcsj3t6tf, 107, true
ca1q5qmdx9vkkzxcnu0nle2qyhzfh9ancnafhs2h2jqm9x2ke6x6n75uhq5ems, 626, false
ca1q5qmdgvpqpv6met2m8pla4c4xqn9ferzhj70723d4anhrcanzfcuxsvcwq3, 11435, false
ca1q5qm0stcecepac3lkgdnnvngcvt7npd9v3ufuv7yt4hh7tc8c0h47852rcj, 30537, false
ca1q5qms0m6l3tzfzf5yjfswxegtrqx83xzev8ew8y0afgz605hsmr9z2nrvwx, 14234, false
ca1q5qmsm47nd6mre2pfn4cwl8wzzhy49hmagadqw933ta06md5wn7vje8w02s, 2372, false
ca1q5qm3gml7zm47jwm3avzpnm7luu7tvcchfkh4qnawc0kf483zeh77hk595t, 1050, false
ca1q5qm30mq56szx4gewz0lfgdwqnnps4evwt0l4yklcctkvy2v0ptlw2y7sw9, 496, false
ca1q5qm37yvk4aw4rvyrjzu5phspy8ea2uxatdtt4m6c6jwt03z5j6qcqk08lh, 921, false
ca1q5qmn6x7cfa9glf2zsh2pk7flz90y77sqpkz6s7j5z88zfgdzz3hc7txq0a, 778, false
ca1q5qm5ayjetsd7635gz0vhtfs9xqlr6jrvwmn5swl3ephf2drv0w4x20lyp2, 193, false
ca1q5qmc2vzrd5g9lxkejk2lhtv5rac56h9rsv6xdapp6yny8nlp4r0u2tsr0v, 70000, false
ca1q5qmeg2a0ne4ww6yvx33k25ekyx6wps2qwfyy6dnx3ufnqafa2kp7h6ypw8, 57, false
ca1q5qmuskpnx46x6phq7j9ls56k7e700rt58vkwm948z2h6fv5jrl3glw8g9a, 196, false
ca1q5qmamcg6htrxvss8j0enf22054ddaar5d4zrz8w5yac9trx9zh4y7fm5k8, 1022, false
ca1q5qmlkjzzjx25cg079klnjrxp3mz6j54qpt6sh8rs4czcc5valrxv2x7ghg, 4427, false
ca1q5ququq70w0335znprgkfzva2t70f3fk8dp27d0m9z0rp67xnn6csl2qag8, 5032, false
ca1q5qups065gdthr480slxc26v32tfpzvlpw8z0mnqvw9unpfdnm7es0s53yd, 7117, false
ca1q5qu96mlhm3lvlvkxryha5svtc0hmnxfph34jsrqdk5mtrgyurdfg3xkm5r, 122431, true
ca1q5quvylp5aund4ps9v5y3k44c9fffmgz3lvhnfvqehjupp73x8y0jsdfdvg, 3133, false
ca1q5qusdvlngwnllq4ujxsrdklkektjwqrg37uaf9wpnkankl2w6y0wugjdrl, 1013, false
ca1q5qu5pmev9kdmd2vhr0n570jpcjpzcdn3z2yu2e70el9u8vmc68d69epjxa, 1763, false
ca1q5qu480fvrxdsf73zhthche77fhzyng4h38kzza9k6hg3zlhhlsmg8s0g0r, 77, false
ca1q5quc94m0tmkrmzsnn5qrh905kpmaculy9djty4aucq5unhw6uphw247frn, 99, false
ca1q5quc36zues2t2hxdaa8ta5hwh4tcv0ayjl9yht0d72dqw73692z6mvpcy3, 29, false
ca1q5qucl3er6fankqnqn2pr32wr5pggu3rrnfzp0tlt49zc5wxjqrd7sfrypc, 2627, false
ca1q5quu0rrmpd0p59ur0a3n8tp3pkuf0fa7dww3c0dvmcf5w46efy250clpmw, 5221, false
ca1q5quazctv2tc873p2fg4cyktktwwjkxpzxuwcpfzr7rftfx5ys6vvwkluhk, 2958, false
ca1q5quaya7h46lndue6vvvt35dpdwttkvh66q8a9qpsqdxexgjy68a2nx4uv6, 34, false
ca1q5qu7sfl4ynccyt69shsw00asl7z9z6ews60wfyka2zgetppjs2h5fs7vcj, 5317, false
ca1q5qul88uzv2475wj9ndgec3hxn42qma5qm6qu5eeqxcy0hcplu6q62af6e6, 1933, false
ca1q5qay848wtv76skqwdfucuxassvmv3myhfvzulh7cj8cjyn7up2tktcrv28, 2490765, false
ca1q5qa99a7l0l5ft0y9p0ph5dgqgzeckj37k7lrhg7vpd3g4anpkk27alxdfw, 31025, false
ca1q5qa9js078yhc5vw39frw9yqpa2zvz60yeq8sspgq9elznc30c4mc6g0t5j, 18125, false
ca1q5qag7zmalpr9uhyxk5rdl78949kc8kswjm9sdnqw2auvf40jqwckks3xlm, 689, false
ca1q5qatc4wds68j4l3plm8ek9ru9xtthnuhcm5v8v88xhcx92sn3pjs5jzaud, 146576, false
ca1q5qadu4jm3re93l6xyx2e8v9x92cpmxf83j4vth2f6qcvpmmm8ycct4cqx6, 617, false
ca1q5qa0kdmcxf3r0zcgcazzd2tzy059l53ht5svs609dlewetuqpwqv9may0r, 3420, false
ca1q5qaszsn86049x7spda94v7zns5hxw9vxf6dpv2x620da2t6f4s0uxz6z9a, 790, false
ca1q5qas59w7y84tvv5xp3el00k6lv78lht0mn6jxlwlhgsd3t5n55rx8c6a7m, 4364, false
ca1q5qajjlhejl7sd608w7f4kz4xffqenc9sf895gkf6597dp9kkveduw4r3d2, 50001, true
ca1q5qaj7d6yz74ervpvrddlsexqvt2722svjz9d4h25ckhcawwm85pz5gcrxu, 1897, false
ca1q5qan9fczepx98gp3fm6qkgwywrxgfchy94uwkagge9y8v20k4cdjhfrn06, 7086, false
ca1q5qa6trjh8vjrcy90ja5g88tddk0r64edlv20fmkqn84ufe56a5kc8clv67, 1403, false
ca1q5qamkx80c42p69z6ncdpkqphqefwev5a0swyrwtt7e8zfkmplzmufnezxw, 358, false
ca1q5qaae7v0acyx7jae3jsxyrz3ueerda2ssej687u8yxdmn9g0prfcjhs5qp, 665, false
ca1q5q7pht5z2tkp4hzsy5j99emy350ds6gtt7shdwvuje0f42qjv8ev0xvc6v, 4120, false
ca1q5q7zhc68qpcja6fjtypa2tnn7u49mqk64e8gz70lkg4d66zka8y5skj6dg, 34810, true
ca1q5q7y8x0z5uczxd65yexcxypjvryat2nhvklwejr93uxctzdmwxfsm0lwky, 1954, false
ca1q5q7xvntvvafz5x024dc8z46cxdesmxzdqcph79vqp4jgqf05jptkee8ej5, 555, false
ca1q5q7xkfem9ts4ewfx90rngg5xg99y9dmaavstd9y0etllj3ewphvx8vdta0, 59, false
ca1q5q70gkkcs8wut3rs2zuq5hdezh5wurkcehj2g8hlhz6z5fy7l9usahrrct, 772913, false
ca1q5q73l044av0ttpg92wxa5k9h6yu4m4sw5j53x7w9qlmvjrnyeyc6p2f98m, 1363, false
ca1q5q754fey57qltmm8pusk94fd47q8z5af0cge7ppswpegsfajl5tyh2un5h, 519, false
ca1q5q756s6sq6xr77leu988rhgfvc9gs90ptt78fl426fds3z7gulay2m6ynh, 3572, false
ca1q5q7hqv2sc3azwlvvmadxqhuyzty8080v8y5shwy5hctyd2w6d4dvg7rf7w, 11105, false
ca1q5q7hpm7xcp3hzzdk3x7qqzu9pjrehwh4s0nd0zfwyr0tvnmsjku2ud8hzv, 79, false
ca1q5q76atgsc3yra6my9c5sdasct6xldju4a44lwzjl8t925teetys58q7yj2, 16530, false
ca1q5q7lm5fdrlrp36rnn8ek7uvm974t6yyqgk9kjy2r2wv66afrjths33tvcq, 1454, false
